Course,Sect,Professor Name,Total,A,A-,A+,B,B-,B+,C,C-,C+,D,D-,D+,Fs,Withdraw,Other
CMSC828B,101,"Carpuat, Marine",29,14,2,9,0,0,0,0,0,0,0,0,0,0,0,4
CMSC828M,101,"Dickerson, John Paul",50,45,0,3,0,0,0,0,0,0,0,0,0,0,0,2
CMSC838E,101,"Van Horn, David",19,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4
CMSC838J,101,"Peng, Huaishu",39,17,1,17,0,0,0,0,0,0,0,0,0,0,0,4
CMSC898,107,"Manocha, Dinesh",7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3
CMSC898,108,"Shrivastava, Abhinav",7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CMSC898,1050,"Aloimonos, John Yiannis",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
CMSC898,1600,"Davis, Larry S.",10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
COMM107,101,"Hourigan, Taylor Aline",19,7,5,5,0,0,2,0,0,0,0,0,0,0,0,0
COMM107,201,"Phipps, Elizabeth Brooke",18,4,1,12,0,0,0,0,0,0,0,0,0,0,0,1
COMM107,301,"Itoh, Megu",19,2,0,11,0,0,0,0,0,1,0,0,0,0,0,5
COMM107,401,"Golden, Jim B.",20,9,4,2,0,0,0,0,0,1,0,0,0,0,1,3
COMM107,1101,"Hourigan, Taylor Aline",18,13,0,4,0,0,0,0,0,0,0,0,0,0,0,1
COMM107,1201,"Phipps, Elizabeth Brooke",19,5,0,8,0,0,0,0,0,0,0,0,0,0,2,4
COMM107,1301,"Itoh, Megu",19,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,1401,"Golden, Jim B.",20,7,5,2,0,2,2,0,0,0,0,0,0,0,1,1
COMM107,1701,"Swanlek, Aaron George",18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,2301,"Ashby-King, Drew Thomas",19,2,9,1,1,0,0,0,0,0,0,0,0,0,0,6
COMM107,2401,"Ma, Rong",19,1,12,0,0,0,3,0,0,0,0,0,0,0,0,3
COMM107,2501,"Thomas, Alex Jazz",20,9,4,0,1,0,2,0,0,0,0,0,0,1,1,2
COMM107,2601,"Foster, Daniel Landon",19,1,13,0,0,0,3,0,0,0,0,0,0,0,0,2
COMM107,3101,"Swanlek, Aaron George",19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1
COMM107,3201,"Vick, Sarah McGaha",20,0,0,17,0,0,0,0,0,0,0,0,0,0,1,2
COMM107,3301,"Ashby-King, Drew Thomas",19,7,8,0,1,0,2,0,0,0,0,0,0,0,0,1
COMM107,3401,"Ma, Rong",19,2,4,0,2,0,7,0,0,0,0,0,0,0,0,4
COMM107,3501,"Thomas, Alex Jazz",19,9,4,5,0,0,1,0,0,0,0,0,0,0,0,0
COMM107,3601,"Foster, Daniel Landon",19,2,9,0,0,1,4,0,0,0,0,0,0,0,0,3
COMM107,3701,"Vick, Sarah McGaha",19,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1
COMM107,4101,"Golden, Jim B.",19,5,4,4,0,0,4,0,0,0,0,0,0,1,0,1
COMM107,4201,"Soeder, Janna",19,7,5,4,1,0,0,0,0,0,0,0,0,0,1,1
COMM107,4301,"Leach, Jonathan David",19,5,2,7,0,0,1,0,0,0,0,0,0,0,0,4
COMM107,4401,"Valiyeva, Salima",19,10,5,1,0,0,1,0,0,0,0,0,0,0,1,1
COMM107,4501,"Thier, Kathryn Abigail",18,7,4,0,1,0,2,0,0,0,0,0,0,0,1,3
COMM107,4601,"Swanlek, Aaron George",19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,4701,"Foster, Daniel Landon",18,2,7,0,2,0,2,0,0,0,0,0,0,0,0,5
COMM107,4801,"Golden, Jim B.",19,5,5,5,0,0,0,0,0,0,0,0,0,0,3,1
COMM107,4901,"Leach, Jonathan David",19,6,1,11,0,0,0,0,1,0,0,0,0,0,0,0
COMM107,5001,"Valiyeva, Salima",19,5,5,1,0,0,2,0,0,1,0,0,0,0,0,5
COMM107,5101,"Foster, Daniel Landon",19,3,8,0,2,0,1,0,1,0,0,0,0,1,0,3
COMM107,5201,"Soeder, Janna",19,10,4,4,0,0,0,0,0,0,0,0,0,0,0,1
COMM107,5601,"Bruner, Jaclyn Leigh",19,8,1,8,1,1,0,0,0,0,0,0,0,0,0,0
COMM107,5701,"Dias, Shawna",19,9,2,5,0,0,2,0,0,0,0,0,0,0,0,1
COMM107,5801,"Bae, Soyoung",21,4,5,2,1,0,2,0,0,0,0,0,0,0,4,3
COMM107,5901,"Olson, Jade",19,3,2,12,0,0,0,0,0,0,0,0,0,0,0,2
COMM107,6001,"Payne, David Anthony",19,6,5,0,1,0,3,0,0,0,0,0,0,0,0,4
COMM107,6101,"Bruner, Jaclyn Leigh",19,6,5,3,1,0,1,0,0,0,0,0,0,0,0,3
COMM107,6201,"Dias, Shawna",19,7,2,8,0,0,1,0,0,0,0,0,0,0,0,1
COMM107,6301,"Chatham, Allison Patrice",19,5,3,4,2,0,0,0,0,0,0,0,0,1,1,3
COMM107,6401,"Olson, Jade",19,7,1,10,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,6701,"Payne, David Anthony",19,8,6,0,0,0,1,1,0,0,0,0,0,0,0,3
COMM107,6801,"Mends-Cole, Tori",19,7,1,4,0,0,3,0,0,0,0,0,0,0,0,4
COMM107,6901,"Bae, Soyoung",19,6,7,0,1,1,1,0,0,0,0,0,0,0,0,3
COMM107,7101,"Mends-Cole, Tori",19,5,0,7,0,0,3,0,0,0,0,0,0,0,2,2
COMM107,7301,"Lee, Saymin",19,10,4,1,0,2,0,0,0,0,0,0,0,2,0,0
COMM107,7401,"Sturm, Shelby Nicole",19,12,3,1,1,0,1,0,0,0,0,0,0,0,0,1
COMM107,7501,"Lee, Naette Yoko",19,0,10,0,0,0,3,0,0,0,0,0,0,0,0,6
COMM107,7601,"Viens, Jeannette Isabelle",18,3,5,7,0,0,0,0,0,0,0,0,0,0,1,2
COMM107,8101,"Lee, Saymin",19,10,2,4,0,0,3,0,0,0,0,0,0,0,0,0
COMM107,8201,"Sturm, Shelby Nicole",19,10,1,6,0,0,0,0,0,0,0,0,0,0,0,2
COMM107,8301,"Lee, Naette Yoko",19,0,7,0,1,0,3,0,0,0,0,0,0,1,0,7
COMM107,8401,"Swift, Christopher Noel",19,9,3,1,1,0,0,0,0,0,0,0,0,1,0,4
COMM107,8501,"Aragon, Ashley Nora",19,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,8601,,18,8,1,8,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,8801,"Dias, Shawna",19,6,3,8,0,0,1,0,0,0,0,0,0,0,0,1
COMM107,8901,"Viens, Jeannette Isabelle",20,11,3,2,0,0,1,0,0,0,0,0,0,0,1,2
COMM107,9001,"Fowler, Randall",19,2,11,0,1,0,3,0,0,0,0,0,0,0,1,1
COMM107,9101,"Aragon, Ashley Nora",20,3,2,14,0,0,0,0,0,0,0,0,0,0,1,0
COMM107,9201,"Wang, Yuan",19,11,0,4,0,0,0,0,0,0,0,0,0,0,0,4
COMM107,9301,"Sheikh, Sabeen",19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3
COMM107,9401,,19,5,6,2,1,1,0,0,0,0,0,0,0,2,1,1
COMM107,9501,"Perez Montes, Erika Ariana",19,13,4,0,0,0,1,0,0,0,0,0,0,0,0,1
COMM107,9601,"Myers, Taryn Kiana",19,10,0,5,0,0,1,0,0,0,0,0,0,0,0,3
COMM107,9701,"Yan, Yumin",19,5,5,6,0,1,0,0,0,0,0,0,0,0,0,2
COMM107,9801,"Lamb, Karen Elizabeth",19,7,4,0,2,0,3,0,0,0,0,0,0,0,0,3
COMM107,9901,"Smithson, Anne Bennett Cook",19,10,2,6,0,0,0,0,0,0,0,0,0,0,0,1
COMM107,9902,"Sheikh, Sabeen",19,13,2,0,0,0,1,0,0,0,0,0,0,0,0,3
COMM107,9903,,19,5,4,3,0,1,0,0,0,0,0,0,0,2,0,4
COMM107,9904,"Carroll, Darrian Robert",18,14,0,1,0,0,0,0,0,0,0,0,0,0,0,3
COMM107,9905,"Kamran, Neha",19,15,1,0,0,0,2,0,0,0,0,0,0,0,0,1
COMM107,9906,"Pope, Cassondra N",19,5,2,9,0,0,1,0,0,0,0,0,0,1,0,1
COMM107,9907,"Gordon, L Suzanne",19,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,9908,"Smithson, Anne Bennett Cook",19,6,7,3,0,0,1,0,0,0,0,0,0,0,0,2
COMM107,9909,"Fowler, Randall",19,8,8,0,0,0,0,0,0,0,0,0,0,1,0,2
COMM107,9910,"Myers, Taryn Kiana",20,1,2,12,1,0,0,0,0,0,0,0,0,0,1,3
COMM107,9911,"Kamran, Neha",20,9,4,4,0,0,0,0,0,0,0,0,0,0,1,2
COMM107,9912,"Pope, Cassondra N",19,7,1,8,0,1,0,0,0,0,0,0,0,0,1,1
COMM107,9913,"Lamb, Karen Elizabeth",19,6,6,2,0,0,2,0,0,0,0,0,0,0,0,3
COMM107,9915,"Ma, Lingyan",18,6,3,7,0,0,0,1,0,0,0,0,0,0,0,1
COMM107,9916,"Grossman, Jeremy R",19,10,5,0,0,0,0,0,0,0,0,0,0,0,0,4
COMM107,9917,"Grossman, Jeremy R",19,6,3,8,0,0,0,0,0,0,0,0,0,0,0,2
COMM107,9918,"Lamb, Karen Elizabeth",19,8,2,0,1,0,4,0,0,0,0,0,0,0,0,4
COMM107,9919,"Ma, Lingyan",19,4,2,12,0,0,0,0,0,0,0,0,0,0,0,1
COMM107,9920,"Gordon, L Suzanne",20,4,5,2,1,0,0,0,0,0,0,0,0,1,1,6
COMM107,9921,"Swift, Christopher Noel",20,7,2,1,2,0,1,0,0,0,0,0,0,1,2,4
COMM107,9923,"Gordon, L Suzanne",18,2,3,1,1,0,0,0,0,0,0,0,0,2,1,8
COMM107B,101,"Lucas, Melissa A.",19,12,5,0,0,0,0,0,0,0,0,0,0,0,0,2
COMM107C,101,"Pope, Cassondra N",18,6,2,7,0,0,0,1,0,0,0,0,0,0,0,2
COMM107C,201,"Pope, Cassondra N",19,8,1,9,0,0,0,0,0,0,0,0,0,0,0,1
COMM107D,101,"Heist, Nora Lee",5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
COMM107D,201,"Heist, Nora Lee",18,7,3,5,0,1,0,0,0,0,0,0,0,1,0,1
COMM200,101,"Swift, Christopher Noel",17,5,4,0,1,1,2,0,0,0,0,0,0,1,0,3
COMM200,201,"Swift, Christopher Noel",15,2,2,1,0,0,1,0,0,0,0,0,0,2,2,5
COMM200,301,"Bruner, Jaclyn Leigh",16,3,0,8,1,0,0,0,0,0,0,0,0,0,3,1
COMM200,401,"Bruner, Jaclyn Leigh",19,2,0,13,0,0,1,0,0,0,0,0,0,0,1,2
COMM201,101,"Khamis, Sahar Mohamed",31,5,14,0,0,1,7,0,0,0,0,0,0,0,0,4
COMM230,101,"Grossman, Jeremy R",20,4,9,2,1,0,2,0,0,1,0,0,0,1,0,0
COMM230,201,"Ledford, Victoria Ann",24,6,7,6,0,0,1,0,0,0,0,0,0,0,1,3
COMM230,301,"Carroll, Darrian Robert",24,11,0,0,1,1,2,0,0,0,0,0,0,2,1,6
COMM230,401,"Grossman, Jeremy R",23,6,10,4,2,0,0,0,0,0,0,0,0,0,0,1
COMM250,101,"Hubbard, Susan Elizabeth",24,11,1,0,4,2,1,0,0,0,0,0,0,0,2,3
COMM250,102,,23,7,4,0,3,0,2,0,0,0,0,0,0,0,0,7
COMM250,103,,23,4,5,0,4,2,1,0,0,1,0,0,0,0,0,6
COMM250,105,,27,10,5,0,2,0,1,0,0,1,0,0,0,1,1,6
COMM250,106,,26,7,5,0,4,2,4,0,0,0,0,0,0,0,1,3
COMM250,107,,22,4,1,0,6,2,2,0,0,0,0,0,0,0,0,7
COMM250,108,,23,9,8,0,3,0,2,0,0,0,0,0,0,0,0,1
COMM250,109,,23,15,3,0,1,0,1,0,0,0,0,0,0,0,0,3
COMM288,101,"Gowin, Julie S.",14,3,0,10,0,0,0,0,0,0,0,0,0,0,1,0
COMM324,101,"Farhat, Aya Hussein",34,16,5,1,1,0,0,0,0,0,0,0,0,2,2,7
COMM324,201,"Farhat, Aya Hussein",36,16,7,0,1,0,6,0,0,0,0,0,0,0,1,5
COMM324,301,"De Saint Felix, Skye Cambre",35,23,2,7,1,0,0,0,0,0,0,0,0,0,0,2
COMM324,401,"De Saint Felix, Skye Cambre",35,15,6,5,3,0,1,0,0,0,0,0,0,0,0,5
COMM324,SA29,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
COMM330,101,"Fowler, Randall",36,7,8,1,0,0,1,0,0,0,0,0,0,2,4,13
COMM331,101,"Bohlmann, Vijaya Koilpillai",20,6,5,1,1,0,3,0,0,1,0,0,0,0,0,3
COMM331,201,"Drake, Steven E.",15,1,1,0,1,0,1,0,0,0,0,0,0,0,0,11
COMM331,301,"Bohlmann, Vijaya Koilpillai",19,8,6,2,2,0,0,0,0,0,0,0,0,0,0,1
COMM331,401,"Simon, Susan Whyte",17,0,1,0,0,0,3,0,0,0,0,0,0,0,0,13
COMM331,501,"Williams, Gareth Thomas",15,1,3,0,2,2,1,0,0,0,0,0,0,0,0,6
COMM332,101,"Bohlmann, Vijaya Koilpillai",13,1,6,0,1,0,3,0,0,0,0,0,0,0,0,2
COMM340,101,"Khamis, Sahar Mohamed",35,1,6,0,4,2,4,0,0,0,0,0,0,0,0,18
COMM351,101,"Drake, Steven E.",7,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1
COMM351,201,"Simon, Susan Whyte",17,1,8,1,1,0,4,0,0,0,0,0,0,0,0,2
COMM353,101,"Aghazadeh, Sarah Abigail",13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,8
COMM353,201,"Aghazadeh, Sarah Abigail",19,9,2,5,0,0,0,0,0,0,0,0,0,0,0,3
COMM353,301,"Aghazadeh, Sarah Abigail",20,4,5,6,0,0,1,0,0,0,0,0,0,0,0,4
COMM360,101,"Carroll, Darrian Robert",36,28,2,1,0,0,1,0,0,0,0,0,0,0,1,3
COMM370,101,"Steele, Catherine Knight",35,12,3,2,5,1,1,0,0,0,0,0,0,2,0,9
COMM371,ESG1,"Coleman, Robert Richard",26,6,3,0,6,0,0,0,0,0,0,0,0,0,0,11
COMM374,ESG1,"Nixon, Adam Wayne",30,14,0,0,0,0,0,1,0,0,0,0,0,0,0,15
COMM376,ESG1,"Nixon, Adam Wayne",29,7,1,1,0,0,0,0,0,0,0,0,0,0,2,18
COMM382,101,"Payne, David Anthony",35,7,8,3,1,0,2,0,0,0,0,0,0,0,1,13
COMM382,201,"Seate, Anita Atwell",37,4,4,8,3,0,6,0,0,0,0,0,0,0,3,9
COMM382,SA29,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
COMM382,SA45,,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
COMM386,101,"Gowin, Julie S.",62,11,3,37,0,0,1,0,0,0,0,0,0,1,0,9
COMM388,601,"Waks, Leah",16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COMM388,4701,"Mazzone, Raphael",10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
COMM398C,101,"Mazzone, Raphael",5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
COMM398J,ESG1,"Coleman, Robert Richard",28,6,6,0,6,2,3,0,0,0,0,0,0,0,0,5
COMM398L,101,"Kim, Ji Youn",34,7,7,6,0,0,2,0,0,0,0,0,0,1,0,11
COMM398O,ESG1,"Olson, Jade",42,15,1,14,1,1,2,0,0,0,0,0,0,1,0,7
COMM398P,ESG1,"Coleman, Robert Richard",24,4,2,0,6,1,4,0,0,0,0,0,0,0,0,7
COMM398V,101,"Bradford, Garrett Michaelson",9,4,0,2,0,0,0,0,1,0,0,0,0,0,0,2
COMM399,4901,"Anderson, Lindsey B",5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
COMM400,101,"Seate, Anita Atwell",17,2,2,1,1,0,0,0,0,0,0,0,0,0,0,11
COMM400,102,,16,1,3,0,1,0,3,0,0,0,0,0,0,0,0,8
COMM400,103,,19,0,0,2,0,0,0,0,0,0,0,0,0,1,0,16
COMM400,104,,18,0,0,0,0,0,2,0,0,0,0,0,0,1,1,14
COMM400,106,,9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6
COMM400,ESG1,"Bae, Soyoung",42,6,6,0,5,5,8,0,0,0,0,0,0,1,2,9
COMM401,101,"Pfister, Damien S",20,6,7,2,1,1,1,0,0,0,0,0,0,0,0,2
COMM401,102,,19,1,1,2,2,0,2,0,0,0,0,0,0,1,0,10
COMM401,103,,21,4,4,0,0,0,3,0,0,0,0,0,0,0,0,10
COMM401,104,,19,5,2,3,2,2,0,0,0,1,0,0,0,0,1,3
COMM401,105,,20,8,3,4,2,0,1,0,0,0,0,0,0,0,1,1
COMM401,106,,21,4,6,2,1,0,1,0,0,0,0,0,0,0,0,7
COMM402,101,"Namkoong, Kang",12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9
COMM402,102,,19,1,1,0,2,0,1,0,0,0,0,0,0,0,0,14
COMM402,103,,20,3,3,3,2,0,0,0,0,1,0,0,0,0,1,7
COMM402,105,,20,3,3,0,2,1,2,0,0,0,0,0,0,0,0,9
COMM402,106,,20,5,0,5,1,2,2,0,0,1,0,0,0,0,0,4
COMM422,ESG1,"Wolvin, Andrew D.",42,16,10,0,2,0,2,0,0,0,0,0,0,0,2,10
COMM425,101,"Edelstein, Lauren Michelle",44,23,7,2,1,0,3,0,0,0,0,0,0,0,0,8
COMM425,ESG1,"Payne, David Anthony",39,11,7,4,0,0,0,0,0,0,0,0,0,1,0,16
COMM426,101,"Edelstein, Lauren Michelle",45,12,6,21,0,0,3,0,0,0,0,0,0,0,1,2
COMM427,101,"Liu, Brooke Fisher",37,0,4,1,2,3,5,0,0,0,0,0,0,0,0,22
COMM436,101,"Hample, Dale Jay",32,0,0,3,1,2,1,0,0,0,0,0,0,1,0,24
COMM450,101,"Pfister, Damien S",11,2,5,2,0,0,1,0,0,0,0,0,0,0,1,0
COMM454,101,"Yang, Michelle Murray",8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2
COMM461,101,"Woods, Carly S.",35,12,6,0,2,0,3,0,0,0,0,0,0,1,0,11
COMM469,ESG1,"Olson, Jade",40,3,3,19,2,1,4,0,0,0,0,0,0,1,0,7
COMM469G,101,"Woods, Carly S.",35,6,8,0,3,1,4,0,0,0,0,0,0,0,1,12
COMM470,ESG1,"Wolvin, Andrew D.",36,11,3,0,6,0,7,0,0,0,0,0,0,0,2,7
COMM475,201,"Hubbard, Susan Elizabeth",46,14,7,3,3,3,2,0,0,0,0,0,0,0,1,13
COMM475,ESG1,"Bae, Soyoung",40,3,6,3,2,3,5,1,0,2,0,0,0,1,2,12
COMM476,101,"Toth, Elizabeth L.",25,10,7,3,1,0,0,0,0,0,0,0,0,1,0,3
COMM483,101,"Lee, Sun Young",20,3,5,4,0,0,1,0,0,0,0,0,0,0,0,7
COMM483,201,"Toth, Elizabeth L.",20,4,4,2,3,0,0,0,0,0,0,0,0,0,0,7
COMM483,301,"Simon, Susan Whyte",21,7,5,0,0,0,1,0,0,0,0,0,0,0,0,8
COMM483,401,"Lee, Sun Young",7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
COMM488I,101,"Williams, Gareth Thomas",51,10,4,25,2,1,0,0,0,0,0,0,0,0,3,6
COMM498A,101,"Steele, Catherine Knight",22,4,3,0,1,1,2,0,0,0,0,0,0,1,0,10
COMM498G,101,"Waks, Leah",20,10,2,4,1,0,1,0,0,0,0,0,0,0,0,2
COMM498I,101,"Namkoong, Kang",34,8,13,2,0,0,2,0,0,0,0,0,0,0,1,8
COMM498L,ESG1,"Nixon, Adam Wayne",30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21
COMM498N,ESG1,"Nixon, Adam Wayne",28,5,0,1,0,0,0,0,0,0,0,0,0,0,1,21
COMM498V,101,"Yang, Michelle Murray",22,4,5,1,2,0,2,0,0,0,0,0,0,0,0,8
COMM498Y,101,"Smithson, Anne Bennett Cook",34,4,11,8,0,0,1,0,0,0,0,0,0,0,0,10
COMM633,101,"Sommerfeldt, Erich James",6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
COMM637,PG01,"Kaufer, Mollie Rachel",16,5,1,2,0,0,1,0,0,0,0,0,0,0,0,7
COMM659,PG01,"Attia, Hagar",7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3
COMM659B,XGE1,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
COMM669,PG01,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
COMM701,101,"Hample, Dale Jay",6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COMM710,PG01,,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
COMM719,PG01,"Attia, Hagar",10,4,0,0,2,0,0,0,0,0,0,0,0,0,0,4
COMM724,101,"Anderson, Lindsey B",6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
COMM748P,101,"Parry-Giles, Shawn J.",9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2
COMM749,PG01,"Attia, Hagar",7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2
COMM759,PG01,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
COMM760,101,"Maddux, Kristjana Lyn",8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COMM762,PG01,"Parry-Giles, Trevor S.",5,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
COMM775,101,"Nan, Xiaoli",6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COMM789A,PG01,"Parry-Giles, Trevor S.",16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,5
COMM798,4901,"Anderson, Lindsey B",6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
COMM798N,PG01,"Ritzdorf, Jon Matthew",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COMM899,1401,"Parry-Giles, Shawn J.",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CPBE230,101,"Wellman, Mark howard",30,9,8,8,0,0,1,0,0,0,0,0,0,0,0,4
CPBE240,101,"Wellman, Mark howard",10,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4
CPBE240,102,"Wellman, Mark howard",9,3,0,3,0,0,0,0,0,0,0,0,0,0,1,2
CPBE250,101,"Wellman, Mark howard",8,2,0,3,0,0,1,0,0,0,0,0,0,0,0,2
CPET101,101,"Kim, Marcella Jeanha",71,21,3,37,2,1,2,0,0,0,0,0,0,0,0,5
CPET230,101,"Kim, Marcella Jeanha",66,8,1,46,0,0,2,0,0,0,0,0,0,0,1,8
CPGH101,101,"Haider, Muhiuddin",73,38,13,18,0,0,2,0,0,0,0,0,0,0,0,2
CPGH230,101,"Maring, Elisabeth Fost",56,17,1,37,0,0,0,0,0,0,0,0,0,0,1,0
CPJT101,101,"Smith, Erica C",62,9,1,44,0,0,0,0,0,1,0,0,0,0,0,7
CPJT230,101,"Smith, Erica C",26,5,0,16,0,0,0,0,0,0,0,0,0,1,2,2
CPJT240,101,"Smith, Erica C",7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
CPJT250,101,"Smith, Erica C",24,8,1,3,0,0,2,0,0,0,0,0,0,0,3,7
CPMS101,101,"Burns, Mary Alison",77,71,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CPMS230,101,"Burns, Mary Alison",21,1,2,15,1,0,0,0,0,0,0,0,0,0,2,0
CPMS240,101,"Burns, Mary Alison",8,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0
CPPL101,101,"Washburn, Susannah L",67,19,2,43,0,0,0,0,0,0,0,0,0,0,0,3
CPSA101,101,"Bremenstuhl, Heather-Erin",52,10,1,33,1,0,2,0,0,0,0,0,0,0,0,5
CPSA201,101,"Bremenstuhl, Heather-Erin",38,2,3,26,1,0,0,0,0,0,0,0,0,1,0,5
CPSA250,101,"Bremenstuhl, Heather-Erin",11,3,1,5,0,0,0,0,0,0,0,0,0,0,0,2
CPSA250,201,"Bremenstuhl, Heather-Erin",8,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0
CPSA250,301,"Bremenstuhl, Heather-Erin",11,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2
CPSD100,101,"Thomson, Erin Michelle",35,24,5,2,0,0,0,0,0,0,0,0,0,0,0,4
CPSD101,101,"Thomson, Erin Michelle",31,17,2,5,2,0,2,1,0,0,0,0,0,0,0,2
CPSD230,101,"Thomson, Erin Michelle",43,24,2,6,0,0,2,0,0,0,0,0,0,0,5,4
CPSF101,101,"Parent, Beth",81,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CPSG101,101,"Holtz, Thomas Richard",72,27,5,26,0,0,1,0,0,0,0,0,0,2,0,11
CPSG230,101,"Holtz, Thomas Richard",7,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0
CPSG250,101,"Holtz, Thomas Richard",7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1
CPSN101,101,"Glass, James M.",17,10,0,6,0,0,0,0,0,0,0,0,0,0,0,1
CPSN101,102,"Glass, James M.",19,9,2,6,0,0,0,0,0,0,0,0,0,0,0,2
CPSN101,103,"Glass, James M.",13,4,2,6,0,0,0,0,0,0,0,0,0,0,0,1
CPSP359G,101,"Holtz, Thomas Richard",21,1,0,19,0,0,0,0,0,0,0,0,0,0,0,1
CPSP359N,101,"Glass, James M.",28,6,4,11,0,0,0,0,0,0,0,0,0,0,1,6
CPSP359S,101,"Eubanks, David Basil",17,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0
CPSP369A,101,"Bremenstuhl, Heather-Erin",9,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1
CPSP369T,101,"Tomblin, David",14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CPSS101,101,"Tomblin, David",75,71,0,1,0,0,0,0,0,0,0,0,0,0,1,2
CPSS220,101,"Mogul, Nicole Farkas",12,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0
CPSS225,101,"Tomblin, David",21,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0
CPSS225,301,,18,3,7,1,2,0,1,0,0,0,0,0,0,0,0,4
CPSS240,101,"Reedy, Timothy Duane",16,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0
CPSS240,201,"Reedy, Timothy Duane",31,14,1,11,0,0,0,0,0,0,0,0,0,0,0,5
DANC109,5501,"Pearson, Sara R",10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DANC118,5501,"Hill, Rebecca Ann Marie",19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2
DANC119,5501,,20,3,0,13,0,0,0,0,0,0,0,0,0,0,0,4
DANC128,5501,"Harris, Kristina Aurelia",20,15,0,0,0,0,0,0,0,0,0,0,0,0,1,4
DANC138B,5501,"Anderson, Ronya Lee LaVaune",13,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3
DANC138D,5501,"Gerardo, Renee Elaine",20,9,3,4,0,0,0,0,0,0,0,0,0,0,1,3
DANC138P,5501,"Law, Ama",25,2,1,14,0,0,0,0,0,0,0,0,0,1,2,5
DANC148,5501,"Fang, Adriane",25,16,0,0,2,1,2,0,0,0,0,0,0,0,0,4
DANC148,5502,"Anderson, Ronya Lee LaVaune",16,5,2,5,0,0,0,0,0,0,0,0,0,0,0,4
